application_id,application_time,credit_score,annual_income,debt_to_income,employment_length,loan_amount,loan_purpose,home_ownership,number_of_delinquent_accounts,delinquent_months,months_since_last_delinquent,revolving_utilization,inquiries_last_6m,model_score,probability_of_default,risk_rating,application_status,actual_default,past_due_days,score_band,income_band
BL002537,2024-10-18 02:44:55,819,49375,25.31,9,34858,credit_card,RENT,1,1,25,41.91,1,752,0.004208,LOW,APPROVED,0,0,700-800,<50K
BL002538,2024-06-20 20:48:04,626,40108,21.59,14,12021,home_improvement,RENT,0,0,0,73.04,0,593,0.189148,VERY_HIGH,DECLINED,0,0,<600,<50K
BL002539,2024-08-10 14:21:32,704,43824,11.88,6,23337,major_purchase,RENT,0,0,0,10.01,2,725,0.008042,LOW,APPROVED,0,0,700-800,<50K
BL002540,2024-11-06 17:39:37,729,103708,19.04,5,20611,major_purchase,RENT,1,3,56,30.31,2,741,0.005281,LOW,APPROVED,0,0,700-800,100K+
BL002541,2024-01-21 15:18:23,640,102022,23.93,6,13608,credit_card,MORTGAGE,1,3,58,43.0,4,593,0.217037,VERY_HIGH,DECLINED,1,150,<600,100K+
BL002542,2024-04-03 16:43:13,655,41721,13.79,3,20763,other,OTHER,0,0,0,34.52,1,691,0.020048,MEDIUM,APPROVED,0,0,600-700,<50K
BL002543,2024-06-29 12:57:18,665,100496,22.52,9,29085,credit_card,MORTGAGE,0,0,0,40.14,0,685,0.029225,MEDIUM,APPROVED,0,0,600-700,100K+
BL002544,2024-07-08 14:05:03,557,41749,28.29,9,28625,other,MORTGAGE,0,0,0,100.0,1,513,0.726342,VERY_HIGH,DECLINED,0,0,<600,<50K
BL002545,2024-06-25 07:48:09,726,68562,17.52,10,20467,credit_card,MORTGAGE,2,7,36,54.65,2,629,0.057068,HIGH,APPROVED,0,60,600-700,50-75K
BL002546,2024-04-22 08:55:47,688,86811,36.02,7,23066,home_improvement,MORTGAGE,0,0,0,44.05,2,642,0.072044,HIGH,APPROVED,0,0,600-700,75-100K
BL002547,2024-01-17 22:21:30,685,24634,15.98,2,7612,credit_card,MORTGAGE,0,0,0,49.55,1,694,0.031558,MEDIUM,APPROVED,0,0,600-700,<50K
BL002548,2024-06-09 12:19:02,695,83729,13.83,2,8648,credit_card,RENT,2,6,8,40.95,0,697,0.014338,LOW,APPROVED,0,0,600-700,75-100K
BL002549,2024-11-09 16:37:12,704,54904,33.76,2,24513,credit_card,MORTGAGE,0,0,0,47.7,1,677,0.030658,MEDIUM,DECLINED,0,0,600-700,50-75K
BL002550,2024-10-05 17:27:12,818,32046,20.08,6,20682,major_purchase,RENT,2,4,38,31.39,0,756,0.003279,LOW,APPROVED,0,0,700-800,<50K
BL002551,2024-02-26 16:02:11,700,85844,17.44,28,30274,credit_card,RENT,2,7,21,31.77,4,581,0.189558,VERY_HIGH,APPROVED,0,0,<600,75-100K
BL002552,2024-05-22 23:22:40,737,71724,15.55,3,31415,home_improvement,RENT,0,0,0,57.24,3,717,0.013441,LOW,APPROVED,0,0,700-800,50-75K
BL002553,2024-02-20 00:25:11,662,73975,27.87,7,12940,major_purchase,RENT,1,4,6,65.23,0,624,0.122159,HIGH,APPROVED,0,0,600-700,50-75K
BL002554,2024-03-15 01:56:14,710,55362,18.01,1,29621,major_purchase,RENT,1,3,36,19.97,0,696,0.009869,LOW,APPROVED,0,0,600-700,50-75K
BL002555,2024-09-13 16:36:05,673,46160,19.54,0,8640,other,MORTGAGE,0,0,0,48.35,1,714,0.010062,LOW,APPROVED,0,0,700-800,<50K
BL002556,2024-07-16 23:06:00,682,34356,7.51,0,14550,home_improvement,MORTGAGE,0,0,0,28.5,1,707,0.014985,LOW,APPROVED,0,0,700-800,<50K
BL002557,2024-02-06 22:03:49,641,56388,11.3,1,17368,credit_card,OWN,0,0,0,32.93,1,652,0.060935,HIGH,APPROVED,0,0,600-700,50-75K
BL002558,2024-04-06 00:26:48,645,38729,20.22,5,29134,major_purchase,OWN,1,4,52,0.0,2,611,0.100178,HIGH,DECLINED,0,0,600-700,<50K
BL002559,2024-09-18 15:12:27,716,51065,11.0,9,7322,debt_consolidation,RENT,0,0,0,49.08,4,682,0.029209,MEDIUM,APPROVED,0,0,600-700,50-75K
BL002560,2024-01-11 22:13:36,732,75200,19.42,2,34386,major_purchase,MORTGAGE,0,0,0,60.23,0,720,0.009474,LOW,APPROVED,0,0,700-800,75-100K
BL002561,2024-09-24 16:18:42,716,89918,33.6,7,7928,major_purchase,RENT,0,0,0,58.78,1,641,0.048713,HIGH,APPROVED,0,0,600-700,75-100K
BL002562,2024-12-24 21:55:53,654,75847,24.79,8,15483,debt_consolidation,RENT,0,0,0,90.05,0,585,0.231618,VERY_HIGH,DECLINED,0,0,<600,75-100K
BL002563,2024-05-24 18:10:00,708,71149,33.56,4,18655,home_improvement,MORTGAGE,0,0,0,76.19,2,637,0.088081,HIGH,APPROVED,0,0,600-700,50-75K
BL002564,2024-08-09 20:16:23,551,55134,14.95,15,90000,home_improvement,MORTGAGE,1,7,45,88.61,2,514,0.727151,VERY_HIGH,DECLINED,0,0,<600,50-75K
BL002565,2024-10-31 02:09:16,743,96202,29.21,2,11324,major_purchase,MORTGAGE,3,3,44,89.63,1,652,0.051025,HIGH,APPROVED,0,0,600-700,75-100K
BL002566,2024-10-20 18:30:44,689,106767,19.82,10,27405,home_improvement,OWN,0,0,0,39.97,0,736,0.008647,LOW,APPROVED,0,0,700-800,100K+
BL002567,2024-01-24 10:38:23,706,49872,30.62,5,40937,major_purchase,RENT,1,4,23,68.61,1,667,0.035771,MEDIUM,APPROVED,0,0,600-700,<50K
BL002568,2024-11-04 09:16:11,755,51179,13.65,0,21488,credit_card,OWN,0,0,0,26.77,0,765,0.003143,LOW,APPROVED,0,0,700-800,50-75K
BL002569,2024-12-07 20:47:13,668,39936,24.83,8,9908,home_improvement,MORTGAGE,0,0,0,69.28,2,636,0.09516,HIGH,APPROVED,0,0,600-700,<50K
BL002570,2024-11-12 12:11:52,744,54512,32.47,2,19497,credit_card,MORTGAGE,1,6,25,23.64,0,690,0.015781,LOW,APPROVED,0,0,600-700,50-75K
BL002571,2024-01-02 10:04:28,667,51162,25.52,9,21998,major_purchase,RENT,1,1,33,0.0,1,675,0.030463,MEDIUM,APPROVED,0,0,600-700,50-75K
BL002572,2024-06-07 07:19:55,721,152339,26.32,4,22368,home_improvement,RENT,0,0,0,73.19,1,676,0.0217,MEDIUM,APPROVED,0,0,600-700,100K+
BL002573,2024-12-08 03:21:40,669,115972,21.18,5,29278,home_improvement,OWN,1,2,33,29.82,0,656,0.032439,MEDIUM,APPROVED,0,0,600-700,100K+
BL002574,2024-07-07 09:29:38,708,33628,2.18,0,8936,other,MORTGAGE,0,0,0,50.01,0,731,0.005812,LOW,APPROVED,0,0,700-800,<50K
BL002575,2024-07-20 13:35:41,771,88877,16.02,4,5227,credit_card,MORTGAGE,1,5,52,60.64,1,722,0.00717,LOW,APPROVED,0,0,700-800,75-100K
BL002576,2024-12-14 22:45:01,655,55949,16.97,3,43537,home_improvement,MORTGAGE,1,4,33,60.89,2,584,0.243552,VERY_HIGH,APPROVED,0,0,<600,50-75K
BL002577,2024-11-24 07:20:11,657,28211,32.13,8,5797,home_improvement,RENT,0,0,0,45.65,1,619,0.132302,HIGH,APPROVED,0,0,600-700,<50K
BL002578,2024-06-12 01:49:47,673,70053,24.95,9,24702,credit_card,MORTGAGE,3,3,57,78.72,1,588,0.226719,VERY_HIGH,APPROVED,0,0,<600,50-75K
BL002579,2024-03-23 08:51:06,708,45731,14.65,1,24328,major_purchase,MORTGAGE,1,4,58,14.69,2,657,0.039011,MEDIUM,APPROVED,0,0,600-700,<50K
BL002580,2024-01-12 18:58:54,843,71783,32.25,5,17520,other,MORTGAGE,1,2,35,3.91,0,796,0.001357,LOW,APPROVED,0,0,700-800,50-75K
BL002581,2024-09-02 09:57:28,659,79099,27.51,2,14609,home_improvement,MORTGAGE,1,2,8,68.31,2,597,0.157078,HIGH,APPROVED,0,0,<600,75-100K
BL002582,2024-06-30 22:40:06,579,46328,9.12,1,16451,other,OWN,0,0,0,29.22,1,598,0.183847,VERY_HIGH,DECLINED,0,0,<600,<50K
BL002583,2024-12-22 13:04:08,655,123341,35.75,1,19880,major_purchase,OWN,0,0,0,49.76,1,641,0.092655,HIGH,APPROVED,0,0,600-700,100K+
BL002584,2024-08-07 10:03:19,604,66366,27.49,11,14024,home_improvement,RENT,0,0,0,59.96,0,596,0.189086,VERY_HIGH,DECLINED,0,0,<600,50-75K
BL002585,2024-04-21 06:10:51,661,43611,49.35,9,18579,home_improvement,MORTGAGE,0,0,0,42.63,2,582,0.170053,HIGH,APPROVED,0,0,<600,<50K
BL002586,2024-11-17 19:26:02,692,29590,33.52,4,49810,credit_card,RENT,1,5,28,45.82,0,605,0.092008,HIGH,APPROVED,1,60,600-700,<50K
BL002587,2024-04-29 00:58:00,639,171954,9.63,1,18479,debt_consolidation,RENT,0,0,0,33.22,1,714,0.013395,LOW,APPROVED,0,0,700-800,100K+
BL002588,2024-02-18 15:05:07,654,43259,34.33,16,42068,major_purchase,MORTGAGE,0,0,0,46.67,0,639,0.084429,HIGH,APPROVED,1,60,600-700,<50K
BL002589,2024-11-13 01:51:16,588,64178,25.91,6,29164,major_purchase,MORTGAGE,0,0,0,32.13,0,619,0.114604,HIGH,APPROVED,0,0,600-700,50-75K
BL002590,2024-08-19 06:15:14,702,70948,20.28,3,44162,debt_consolidation,MORTGAGE,1,8,46,23.42,2,654,0.064617,HIGH,APPROVED,0,60,600-700,50-75K
BL002591,2024-03-03 01:54:25,650,93479,26.77,4,31087,other,OWN,0,0,0,75.6,2,599,0.199939,VERY_HIGH,APPROVED,1,120,<600,75-100K
BL002592,2024-11-18 14:26:21,752,33619,29.76,9,51046,credit_card,MORTGAGE,0,0,0,85.51,0,671,0.038196,MEDIUM,APPROVED,0,0,600-700,<50K
BL002593,2024-01-25 04:56:27,750,20475,20.64,5,34750,major_purchase,MORTGAGE,1,2,42,74.93,3,638,0.060532,HIGH,APPROVED,0,0,600-700,<50K
BL002594,2024-08-31 05:32:15,644,65259,15.41,1,16130,home_improvement,RENT,1,5,53,32.6,2,627,0.12795,HIGH,APPROVED,0,0,600-700,50-75K
BL002595,2024-07-24 17:47:43,671,31429,29.54,3,20920,other,MORTGAGE,1,5,6,63.63,2,609,0.220414,VERY_HIGH,DECLINED,0,0,600-700,<50K
BL002596,2024-12-25 21:23:35,695,54622,27.21,2,66189,home_improvement,RENT,1,6,59,53.23,1,640,0.102244,HIGH,APPROVED,0,0,600-700,50-75K
BL002597,2024-12-16 14:25:41,734,159018,13.1,1,15557,credit_card,MORTGAGE,0,0,0,33.31,4,755,0.003971,LOW,APPROVED,1,150,700-800,100K+
BL002598,2024-05-09 07:29:29,600,47282,35.74,5,61878,home_improvement,OWN,0,0,0,45.2,1,565,0.380182,VERY_HIGH,DECLINED,0,0,<600,<50K
BL002599,2024-11-12 22:54:09,688,84357,21.38,17,14580,debt_consolidation,RENT,0,0,0,37.2,1,714,0.014787,LOW,APPROVED,0,0,700-800,75-100K
BL002600,2024-07-21 21:32:47,795,37278,41.05,5,24991,credit_card,RENT,0,0,0,75.32,2,667,0.033706,MEDIUM,DECLINED,0,0,600-700,<50K
BL002601,2024-06-06 10:41:52,687,242067,37.33,1,81112,debt_consolidation,RENT,0,0,0,66.38,0,670,0.043195,HIGH,APPROVED,0,0,600-700,100K+
BL002602,2024-02-19 08:16:43,704,52125,22.51,7,30773,credit_card,RENT,2,5,13,41.51,3,637,0.064303,HIGH,APPROVED,0,0,600-700,50-75K
BL002603,2024-06-29 23:12:07,692,74265,31.24,1,16935,other,RENT,1,2,41,24.12,1,649,0.081086,HIGH,DECLINED,0,0,600-700,50-75K
BL002604,2024-11-26 01:30:57,626,58074,14.49,3,6449,credit_card,MORTGAGE,0,0,0,70.75,3,591,0.28295,VERY_HIGH,DECLINED,0,0,<600,50-75K
BL002605,2024-11-03 12:47:45,744,46862,25.55,9,31683,credit_card,RENT,0,0,0,55.93,1,698,0.023938,MEDIUM,APPROVED,0,0,600-700,<50K
BL002606,2024-12-16 02:55:23,707,100791,6.69,8,21788,debt_consolidation,RENT,0,0,0,39.76,0,719,0.011129,LOW,APPROVED,0,0,700-800,100K+
BL002607,2024-04-28 11:56:12,701,55618,13.62,2,52579,credit_card,OWN,2,6,40,76.13,1,675,0.022794,MEDIUM,APPROVED,0,0,600-700,50-75K
BL002608,2024-09-18 11:35:45,732,40579,23.24,7,14139,credit_card,MORTGAGE,1,5,5,60.42,2,653,0.056809,HIGH,APPROVED,0,0,600-700,<50K
BL002609,2024-05-26 10:28:59,736,48239,29.46,5,20952,debt_consolidation,MORTGAGE,0,0,0,50.3,1,690,0.021816,MEDIUM,APPROVED,0,0,600-700,<50K
BL002610,2024-01-19 19:54:03,588,53556,31.7,6,27931,credit_card,MORTGAGE,1,1,55,42.28,0,563,0.361678,VERY_HIGH,DECLINED,1,90,<600,50-75K
BL002611,2024-10-24 15:48:45,719,64185,34.32,0,35691,other,RENT,0,0,0,84.53,2,635,0.079827,HIGH,APPROVED,0,0,600-700,50-75K
BL002612,2024-12-09 17:04:59,660,65362,33.17,2,5664,credit_card,MORTGAGE,0,0,0,24.81,1,643,0.108551,HIGH,APPROVED,0,0,600-700,50-75K
BL002613,2024-02-25 02:50:24,701,42219,19.56,2,35931,debt_consolidation,RENT,0,0,0,18.74,2,699,0.01822,MEDIUM,APPROVED,0,0,600-700,<50K
BL002614,2024-04-27 17:50:43,653,48464,22.94,6,30945,debt_consolidation,RENT,3,5,45,33.4,1,641,0.09233,HIGH,APPROVED,0,0,600-700,<50K
BL002615,2024-09-15 00:54:55,645,157489,18.0,0,14242,debt_consolidation,RENT,0,0,0,64.24,0,670,0.040246,MEDIUM,APPROVED,0,0,600-700,100K+
BL002616,2024-12-10 01:04:28,745,54215,24.11,8,22657,debt_consolidation,MORTGAGE,0,0,0,29.89,0,737,0.005273,LOW,APPROVED,0,0,700-800,50-75K
BL002617,2024-06-03 18:31:57,692,113357,7.5,6,10657,home_improvement,MORTGAGE,0,0,0,42.81,2,694,0.020633,MEDIUM,APPROVED,0,0,600-700,100K+
BL002618,2024-10-23 04:11:15,677,49702,16.36,4,9091,credit_card,MORTGAGE,0,0,0,38.75,2,640,0.067529,HIGH,APPROVED,0,0,600-700,<50K
BL002619,2024-10-09 06:10:57,677,71453,36.72,12,43832,other,MORTGAGE,0,0,0,23.55,0,693,0.023793,MEDIUM,APPROVED,0,30,600-700,50-75K
BL002620,2024-10-25 22:02:29,697,45535,25.33,4,13329,debt_consolidation,MORTGAGE,0,0,0,56.76,1,637,0.065079,HIGH,APPROVED,0,0,600-700,<50K
BL002621,2024-09-20 20:59:06,692,24493,17.57,1,31684,debt_consolidation,OWN,3,4,53,20.24,1,611,0.110868,HIGH,APPROVED,0,30,600-700,<50K
BL002622,2024-08-05 02:54:06,562,46937,30.03,4,17986,major_purchase,MORTGAGE,0,0,0,34.47,1,577,0.287503,VERY_HIGH,DECLINED,0,0,<600,<50K
BL002623,2024-07-08 08:46:49,645,90115,26.34,3,28991,home_improvement,RENT,1,4,54,48.38,1,596,0.205867,VERY_HIGH,DECLINED,0,0,<600,75-100K
BL002624,2024-11-21 00:29:33,680,107571,23.29,8,16597,debt_consolidation,MORTGAGE,2,4,6,7.85,0,691,0.017732,MEDIUM,APPROVED,0,0,600-700,100K+
BL002625,2024-07-08 14:43:52,734,98403,20.37,2,53507,home_improvement,MORTGAGE,2,1,38,50.9,2,658,0.041498,MEDIUM,APPROVED,0,0,600-700,75-100K
BL002626,2024-08-30 05:32:37,768,46692,14.44,7,7910,credit_card,MORTGAGE,0,0,0,57.57,0,751,0.00436,LOW,APPROVED,0,0,700-800,<50K
BL002627,2024-03-10 02:46:31,642,51701,23.48,10,31149,debt_consolidation,MORTGAGE,1,3,27,45.73,0,629,0.093659,HIGH,APPROVED,1,90,600-700,50-75K
BL002628,2024-08-19 17:27:09,800,35496,24.82,8,57245,credit_card,OTHER,0,0,0,7.27,2,772,0.002227,LOW,APPROVED,0,0,700-800,<50K
BL002629,2024-08-24 21:59:07,699,67900,24.02,40,11266,credit_card,MORTGAGE,0,0,0,64.42,3,623,0.130925,HIGH,APPROVED,1,150,600-700,50-75K
BL002630,2024-02-21 11:15:54,720,86929,37.41,2,9161,debt_consolidation,MORTGAGE,2,4,48,23.77,0,715,0.011118,LOW,APPROVED,0,0,700-800,75-100K
BL002631,2024-06-06 13:57:40,664,66303,23.97,17,39292,home_improvement,RENT,1,7,53,66.39,3,619,0.146809,HIGH,APPROVED,0,0,600-700,50-75K
BL002632,2024-08-07 07:27:33,660,42478,26.72,1,25394,debt_consolidation,MORTGAGE,1,9,27,36.12,2,616,0.143588,HIGH,APPROVED,0,0,600-700,<50K
BL002633,2024-11-08 19:15:19,773,71770,35.52,1,18668,debt_consolidation,MORTGAGE,1,4,45,47.02,0,679,0.022382,MEDIUM,APPROVED,0,0,600-700,50-75K
BL002634,2024-05-29 06:01:14,682,62455,31.59,2,45294,credit_card,MORTGAGE,0,0,0,76.96,0,617,0.120763,HIGH,APPROVED,0,0,600-700,50-75K
BL002635,2024-01-23 01:25:20,688,74471,5.2,4,24167,debt_consolidation,OTHER,0,0,0,31.49,5,704,0.018094,MEDIUM,APPROVED,0,0,700-800,50-75K
BL002636,2024-08-13 00:08:14,758,55007,23.15,8,37337,debt_consolidation,MORTGAGE,1,3,56,70.79,3,702,0.015912,LOW,APPROVED,0,0,700-800,50-75K
BL002637,2024-07-15 09:36:06,789,65656,14.41,2,20268,credit_card,RENT,0,0,0,59.52,1,770,0.004021,LOW,APPROVED,0,0,700-800,50-75K
BL002638,2024-08-05 19:58:05,612,43025,16.74,5,18288,debt_consolidation,OWN,0,0,0,50.2,1,656,0.048789,HIGH,APPROVED,0,0,600-700,<50K
BL002639,2024-12-04 03:24:50,684,40860,32.6,13,28660,credit_card,RENT,1,7,4,61.98,0,660,0.041921,MEDIUM,APPROVED,0,0,600-700,<50K
BL002640,2024-05-26 12:02:35,694,18797,38.55,4,16358,credit_card,MORTGAGE,0,0,0,50.98,1,599,0.149333,HIGH,DECLINED,0,0,<600,<50K
BL002641,2024-11-26 20:30:45,794,66135,27.79,3,53148,debt_consolidation,MORTGAGE,0,0,0,34.04,1,770,0.001574,LOW,APPROVED,0,30,700-800,50-75K
BL002642,2024-03-31 00:44:51,830,64616,2.44,5,23518,debt_consolidation,OTHER,0,0,0,20.52,2,844,0.000284,LOW,APPROVED,0,0,800+,50-75K
BL002643,2024-02-01 19:19:27,692,38683,19.4,9,16258,home_improvement,RENT,1,3,32,55.79,1,676,0.043733,HIGH,APPROVED,0,60,600-700,<50K
BL002644,2024-02-29 14:48:14,715,121732,20.9,2,13272,debt_consolidation,MORTGAGE,1,3,34,26.53,1,718,0.006478,LOW,APPROVED,0,0,700-800,100K+
BL002645,2024-10-07 01:21:49,742,105199,19.32,1,7701,debt_consolidation,RENT,1,2,46,58.84,3,701,0.02231,MEDIUM,APPROVED,0,0,700-800,100K+
BL002646,2024-07-05 09:19:47,758,132320,38.54,7,33124,debt_consolidation,MORTGAGE,0,0,0,29.18,0,720,0.011482,LOW,APPROVED,0,0,700-800,100K+
BL002647,2024-06-18 11:50:33,677,57364,28.17,14,16342,major_purchase,MORTGAGE,0,0,0,73.29,1,625,0.061505,HIGH,APPROVED,0,0,600-700,50-75K
BL002648,2024-01-11 08:04:20,742,53917,30.09,2,20955,debt_consolidation,RENT,0,0,0,66.65,2,709,0.01045,LOW,APPROVED,0,0,700-800,50-75K
BL002649,2024-12-23 16:04:52,657,70543,24.43,12,23062,home_improvement,RENT,0,0,0,67.0,1,660,0.057279,HIGH,APPROVED,0,0,600-700,50-75K
BL002650,2024-11-24 02:46:59,548,92902,32.04,6,41545,major_purchase,RENT,1,7,40,27.36,3,512,0.754208,VERY_HIGH,DECLINED,0,0,<600,75-100K
BL002651,2024-04-04 16:24:06,619,121352,22.33,1,23094,credit_card,RENT,1,5,57,39.79,2,625,0.122405,HIGH,APPROVED,0,0,600-700,100K+
BL002652,2024-09-16 10:08:44,707,39269,11.81,1,13260,home_improvement,MORTGAGE,2,3,29,33.08,0,682,0.026988,MEDIUM,APPROVED,0,0,600-700,<50K
BL002653,2024-10-20 06:50:19,739,56411,23.74,1,13855,credit_card,RENT,1,2,23,22.76,0,739,0.007484,LOW,APPROVED,0,0,700-800,50-75K
BL002654,2024-08-25 02:23:34,571,24096,17.36,4,20765,major_purchase,OWN,0,0,0,52.92,2,555,0.448037,VERY_HIGH,DECLINED,0,0,<600,<50K
BL002655,2024-06-23 05:49:02,596,54096,9.76,6,12653,debt_consolidation,OWN,1,3,34,49.72,0,626,0.064763,HIGH,APPROVED,0,0,600-700,50-75K
BL002656,2024-06-11 13:48:56,694,92709,5.78,3,45103,home_improvement,RENT,0,0,0,0.83,3,714,0.008991,LOW,APPROVED,0,0,700-800,75-100K
BL002657,2024-01-28 12:33:33,510,83722,18.32,7,13910,other,OTHER,1,5,30,86.16,0,472,0.806322,VERY_HIGH,DECLINED,1,120,<600,75-100K
BL002658,2024-07-22 11:00:15,727,180185,21.29,5,11784,major_purchase,RENT,0,0,0,33.05,3,704,0.012987,LOW,APPROVED,0,0,700-800,100K+
BL002659,2024-10-22 23:36:18,753,83705,40.44,4,17895,major_purchase,MORTGAGE,0,0,0,54.37,2,688,0.032244,MEDIUM,APPROVED,0,0,600-700,75-100K
BL002660,2024-04-20 00:44:55,532,50444,17.98,11,26389,debt_consolidation,OWN,0,0,0,43.37,0,523,0.556221,VERY_HIGH,DECLINED,0,0,<600,50-75K
BL002661,2024-05-24 11:05:53,739,43329,17.11,21,31654,credit_card,RENT,2,3,18,61.47,0,662,0.025621,MEDIUM,APPROVED,0,0,600-700,<50K
BL002662,2024-03-03 12:24:38,686,69183,22.95,2,9079,credit_card,RENT,1,2,4,35.4,1,632,0.095034,HIGH,APPROVED,0,0,600-700,50-75K
BL002663,2024-04-16 04:35:06,775,130846,31.09,2,31573,other,MORTGAGE,1,1,35,39.24,0,710,0.006362,LOW,APPROVED,0,0,700-800,100K+
BL002664,2024-06-02 16:46:02,712,34485,12.1,4,34081,debt_consolidation,MORTGAGE,0,0,0,8.53,1,734,0.006066,LOW,APPROVED,0,0,700-800,<50K
BL002665,2024-08-16 07:11:40,683,39547,21.29,22,19868,home_improvement,MORTGAGE,2,3,56,71.06,3,573,0.316157,VERY_HIGH,APPROVED,1,120,<600,<50K
BL002666,2024-04-04 21:16:15,703,63659,35.33,9,24384,credit_card,RENT,1,6,11,32.16,2,669,0.050665,HIGH,DECLINED,0,0,600-700,50-75K
BL002667,2024-04-24 17:52:22,749,52506,38.73,8,28295,debt_consolidation,RENT,0,0,0,65.5,1,670,0.036844,MEDIUM,APPROVED,0,0,600-700,50-75K
BL002668,2024-07-04 20:53:59,707,92461,16.67,8,4394,home_improvement,RENT,0,0,0,33.4,2,697,0.027492,MEDIUM,APPROVED,0,0,600-700,75-100K
BL002669,2024-08-09 11:06:52,699,49607,7.91,11,40810,credit_card,OWN,2,3,16,35.3,1,666,0.032286,MEDIUM,DECLINED,0,0,600-700,<50K
BL002670,2024-07-02 17:02:45,618,62689,22.33,1,26094,credit_card,OTHER,0,0,0,24.94,2,621,0.128525,HIGH,APPROVED,0,0,600-700,50-75K
BL002671,2024-06-24 07:18:19,724,61085,21.56,24,17272,credit_card,MORTGAGE,0,0,0,50.39,2,693,0.014786,LOW,APPROVED,0,0,600-700,50-75K
BL002672,2024-02-12 16:59:08,699,67811,33.51,1,25090,home_improvement,OWN,0,0,0,70.37,1,652,0.060058,HIGH,APPROVED,0,0,600-700,50-75K
BL002673,2024-11-23 09:59:38,799,115000,31.78,2,33145,credit_card,MORTGAGE,1,4,3,72.98,2,737,0.007777,LOW,APPROVED,1,90,700-800,100K+
BL002674,2024-09-16 18:09:12,697,33878,24.12,10,28041,home_improvement,RENT,1,7,20,49.95,1,654,0.042378,HIGH,APPROVED,0,0,600-700,<50K
BL002675,2024-03-06 11:59:07,693,27723,15.86,4,16953,debt_consolidation,OWN,1,4,54,35.34,1,678,0.027623,MEDIUM,APPROVED,0,0,600-700,<50K
BL002676,2024-03-31 14:36:35,663,30960,26.66,7,19647,debt_consolidation,OWN,1,4,12,100.0,1,601,0.179249,VERY_HIGH,APPROVED,0,0,600-700,<50K
BL002677,2024-10-18 10:31:38,738,53699,15.77,2,13541,major_purchase,MORTGAGE,1,4,3,83.2,1,720,0.014307,LOW,APPROVED,0,0,700-800,50-75K
BL002678,2024-02-21 05:52:00,686,64722,14.99,2,45132,debt_consolidation,MORTGAGE,1,3,3,51.4,3,616,0.126816,HIGH,APPROVED,1,90,600-700,50-75K
BL002679,2024-06-09 23:45:46,659,78459,23.17,1,11362,credit_card,MORTGAGE,0,0,0,52.34,1,642,0.064022,HIGH,APPROVED,0,0,600-700,75-100K
BL002680,2024-06-11 05:48:21,786,70852,41.8,1,30445,major_purchase,RENT,0,0,0,11.07,1,740,0.005139,LOW,APPROVED,0,0,700-800,50-75K
BL002681,2024-04-11 03:45:45,796,65139,40.04,2,14930,major_purchase,OWN,1,3,16,40.36,1,703,0.00725,LOW,APPROVED,0,0,700-800,50-75K
BL002682,2024-06-18 08:18:57,673,27112,37.07,11,9690,home_improvement,OWN,0,0,0,61.32,1,588,0.213914,VERY_HIGH,DECLINED,0,0,<600,<50K
BL002683,2024-07-10 06:51:37,641,45347,8.85,0,17147,credit_card,MORTGAGE,0,0,0,74.32,0,650,0.062446,HIGH,APPROVED,0,0,600-700,<50K
BL002684,2024-09-30 21:18:41,760,74736,29.36,3,19877,debt_consolidation,RENT,0,0,0,21.4,2,715,0.009296,LOW,APPROVED,0,0,700-800,50-75K
BL002685,2024-07-20 22:01:00,652,34764,16.64,3,37243,major_purchase,RENT,1,1,8,9.97,1,629,0.08556,HIGH,APPROVED,0,0,600-700,<50K
BL002686,2024-02-19 17:00:06,850,49108,28.11,9,44564,debt_consolidation,RENT,1,8,10,41.4,2,750,0.004343,LOW,APPROVED,0,0,700-800,<50K
BL002687,2024-01-24 21:38:12,691,50256,31.84,1,9576,major_purchase,OWN,0,0,0,37.0,0,693,0.02361,MEDIUM,APPROVED,0,0,600-700,50-75K
BL002688,2024-04-08 02:16:08,751,76799,30.14,5,7844,major_purchase,RENT,0,0,0,26.28,0,723,0.008977,LOW,APPROVED,0,0,700-800,75-100K
BL002689,2024-04-07 12:55:38,627,40960,17.63,10,26631,home_improvement,RENT,1,4,13,43.13,0,658,0.047215,HIGH,APPROVED,0,0,600-700,<50K
BL002690,2024-07-17 18:41:29,696,28436,14.47,9,16015,other,OWN,0,0,0,43.84,1,711,0.012534,LOW,APPROVED,0,0,700-800,<50K
BL002691,2024-05-07 20:59:22,759,51775,30.23,13,16968,major_purchase,RENT,1,6,58,23.33,2,660,0.033565,MEDIUM,APPROVED,0,0,600-700,50-75K
BL002692,2024-06-25 19:29:37,722,53690,35.26,3,18660,home_improvement,OWN,0,0,0,70.51,0,669,0.025494,MEDIUM,APPROVED,0,0,600-700,50-75K
BL002693,2024-09-01 01:02:15,669,89813,16.83,2,17925,credit_card,RENT,0,0,0,43.71,2,652,0.040175,MEDIUM,APPROVED,0,0,600-700,75-100K
BL002694,2024-08-04 05:41:27,834,46483,15.74,1,33535,home_improvement,OTHER,0,0,0,14.77,0,793,0.001446,LOW,APPROVED,0,0,700-800,<50K
BL002695,2024-07-11 09:02:54,739,55081,22.57,4,16530,home_improvement,MORTGAGE,0,0,0,30.8,0,711,0.008666,LOW,APPROVED,0,0,700-800,50-75K
